Timestamp,EAR,Status
2025-05-28 13:17:12.361791,0.03,DROWSY
2025-05-28 13:17:12.418580,0.03,DROWSY
2025-05-28 13:17:12.471051,0.04,DROWSY
2025-05-28 13:17:12.545259,0.03,DROWSY
2025-05-28 13:17:12.633642,0.04,DROWSY
2025-05-28 13:17:12.700906,0.02,DROWSY
2025-05-28 13:17:12.778929,0.04,DROWSY
2025-05-28 13:17:12.873911,0.05,DROWSY
2025-05-28 13:17:12.949974,0.03,DROWSY
2025-05-28 13:17:13.088683,0.04,DROWSY
2025-05-28 13:17:13.175160,0.03,DROWSY
2025-05-28 13:17:13.254856,0.02,DROWSY
2025-05-28 13:17:13.294740,0.04,DROWSY
2025-05-28 13:17:13.347958,0.05,DROWSY
2025-05-28 13:17:13.406528,0.04,DROWSY
2025-05-28 13:17:13.476421,0.04,DROWSY
2025-05-28 13:17:13.555198,0.02,DROWSY
2025-05-28 13:17:13.671804,0.08,DROWSY
2025-05-28 13:17:13.742707,0.13,DROWSY
2025-05-28 13:17:13.792898,0.14,DROWSY
2025-05-28 13:17:13.873430,0.15,DROWSY
2025-05-28 13:17:13.926193,0.14,DROWSY
2025-05-28 13:17:13.984473,0.19,DROWSY
2025-05-28 13:17:14.061138,0.18,DROWSY
2025-05-28 13:20:06.481709,0.1,DROWSY
2025-05-28 13:20:06.659482,0.05,DROWSY
2025-05-28 13:20:06.724302,0.06,DROWSY
2025-05-28 13:20:06.791358,0.1,DROWSY
2025-05-28 13:20:06.878354,0.08,DROWSY
2025-05-28 13:20:06.931914,0.06,DROWSY
2025-05-28 13:20:06.992514,0.05,DROWSY
2025-05-28 13:20:07.044870,0.07,DROWSY
2025-05-28 13:20:07.097125,0.05,DROWSY
2025-05-28 13:20:07.165581,0.06,DROWSY
2025-05-28 13:20:07.241373,0.08,DROWSY
2025-05-28 13:20:07.291028,0.06,DROWSY
2025-05-28 13:20:07.357972,0.06,DROWSY
2025-05-28 13:20:07.397814,0.07,DROWSY
2025-05-28 13:20:07.466145,0.13,DROWSY
2025-05-28 13:20:07.546448,0.06,DROWSY
2025-05-28 13:20:07.694376,0.06,DROWSY
2025-05-28 13:20:07.759237,0.06,DROWSY
2025-05-28 13:20:07.823960,0.07,DROWSY
2025-05-28 13:20:07.880914,0.08,DROWSY
2025-05-28 13:20:07.944560,0.09,DROWSY
2025-05-28 13:20:08.221981,0.05,DROWSY
2025-05-28 13:20:08.328087,0.09,DROWSY
2025-05-28 13:20:08.428254,0.08,DROWSY
2025-05-28 13:20:08.494197,0.07,DROWSY
2025-05-28 13:20:08.567238,0.09,DROWSY
2025-05-28 13:20:08.623085,0.07,DROWSY
2025-05-28 13:20:08.692561,0.06,DROWSY
2025-05-28 13:20:08.774805,0.09,DROWSY
2025-05-28 13:20:08.841469,0.09,DROWSY
2025-05-28 13:20:08.903819,0.08,DROWSY
2025-05-28 13:20:08.965456,0.12,DROWSY
2025-05-28 13:20:09.060481,0.09,DROWSY
2025-05-28 13:20:09.140250,0.12,DROWSY
2025-05-28 13:20:09.262042,0.17,DROWSY
2025-05-28 13:20:09.363254,0.18,DROWSY
2025-05-28 14:28:52.987052,0.07,DROWSY
2025-05-28 14:28:53.064218,0.07,DROWSY
2025-05-28 14:28:53.141828,0.06,DROWSY
2025-05-28 14:28:53.241479,0.07,DROWSY
2025-05-28 14:28:53.294045,0.06,DROWSY
2025-05-28 14:28:53.353683,0.04,DROWSY
2025-05-28 14:28:53.454861,0.04,DROWSY
2025-05-28 14:28:53.541800,0.06,DROWSY
2025-05-28 14:28:53.606606,0.08,DROWSY
2025-05-28 14:28:53.760021,0.09,DROWSY
2025-05-28 14:28:53.842129,0.08,DROWSY
2025-05-28 14:28:53.892081,0.06,DROWSY
2025-05-28 14:28:54.174655,0.04,DROWSY
2025-05-28 14:28:54.239602,0.04,DROWSY
2025-05-28 14:28:54.306055,0.08,DROWSY
2025-05-28 14:28:54.387260,0.07,DROWSY
2025-05-28 14:28:54.485887,0.06,DROWSY
2025-05-28 14:28:54.531686,0.06,DROWSY
2025-05-28 14:28:54.623530,0.08,DROWSY
2025-05-28 14:28:54.677395,0.05,DROWSY
2025-05-28 14:28:54.739305,0.04,DROWSY
2025-05-28 14:28:54.803135,0.04,DROWSY
2025-05-28 14:28:54.955408,0.07,DROWSY
2025-05-28 14:28:55.157095,0.08,DROWSY
2025-05-28 14:28:55.224952,0.07,DROWSY
2025-05-28 14:28:55.293555,0.04,DROWSY
2025-05-28 14:28:55.363848,0.07,DROWSY
2025-05-28 14:28:55.437761,0.06,DROWSY
2025-05-28 14:28:55.487050,0.06,DROWSY
2025-05-28 14:28:55.546602,0.06,DROWSY
2025-05-28 14:28:55.590025,0.05,DROWSY
2025-05-28 14:28:55.663084,0.07,DROWSY
2025-05-28 14:28:55.723179,0.05,DROWSY
2025-05-28 14:28:55.790709,0.04,DROWSY
2025-05-28 14:28:55.857465,0.06,DROWSY
2025-05-28 14:28:55.895165,0.07,DROWSY
2025-05-28 14:28:55.975799,0.06,DROWSY
2025-05-28 14:28:56.037158,0.09,DROWSY
2025-05-28 14:28:56.131308,0.07,DROWSY
2025-05-28 14:28:56.186438,0.05,DROWSY
2025-05-28 14:28:56.272650,0.06,DROWSY
2025-05-28 14:28:56.345495,0.06,DROWSY
2025-05-28 14:28:56.417741,0.07,DROWSY
2025-05-28 14:28:56.491356,0.06,DROWSY
2025-05-28 14:28:56.569573,0.06,DROWSY
2025-05-28 14:28:56.607854,0.05,DROWSY
2025-05-28 14:28:56.659013,0.06,DROWSY
2025-05-28 14:28:56.737999,0.06,DROWSY
2025-05-28 14:28:56.817193,0.05,DROWSY
2025-05-28 14:28:56.875677,0.07,DROWSY
2025-05-28 14:28:56.944618,0.06,DROWSY
2025-05-28 14:28:57.001216,0.07,DROWSY
2025-05-28 14:28:57.084240,0.08,DROWSY
2025-05-28 14:28:57.136135,0.11,DROWSY
2025-05-28 14:28:57.206852,0.15,DROWSY
2025-05-28 14:28:57.276771,0.15,DROWSY
2025-05-28 14:28:57.333902,0.16,DROWSY
2025-05-28 14:29:03.682833,0.08,DROWSY
2025-05-28 14:29:03.834173,0.11,DROWSY
2025-05-28 14:29:03.983779,0.08,DROWSY
2025-05-28 14:29:04.166661,0.05,DROWSY
2025-05-28 14:29:04.242571,0.07,DROWSY
2025-05-28 14:29:04.317000,0.06,DROWSY
2025-05-28 14:29:04.459230,0.08,DROWSY
2025-05-28 14:29:04.566381,0.11,DROWSY
2025-05-28 14:29:04.656534,0.08,DROWSY
2025-05-28 14:29:04.730787,0.09,DROWSY
2025-05-28 14:29:04.801649,0.09,DROWSY
2025-05-28 14:29:04.890068,0.08,DROWSY
2025-05-28 14:29:04.966303,0.07,DROWSY
2025-05-28 14:29:05.030203,0.1,DROWSY
2025-05-28 14:29:05.112744,0.12,DROWSY
2025-05-28 14:29:05.182583,0.11,DROWSY
2025-05-28 14:29:05.233380,0.16,DROWSY
2025-05-28 14:29:05.314926,0.16,DROWSY
2025-05-28 14:29:05.395248,0.19,DROWSY
2025-05-28 14:29:29.763539,0.08,DROWSY
2025-05-28 14:29:29.807862,0.09,DROWSY
2025-05-28 14:29:29.862492,0.07,DROWSY
2025-05-28 14:29:29.939755,0.07,DROWSY
2025-05-28 14:29:30.037246,0.07,DROWSY
2025-05-28 14:29:30.077129,0.07,DROWSY
2025-05-28 14:29:30.160941,0.1,DROWSY
2025-05-28 14:29:30.227053,0.1,DROWSY
2025-05-28 14:29:30.290729,0.1,DROWSY
2025-05-28 14:29:30.341181,0.09,DROWSY
2025-05-28 14:29:30.404062,0.1,DROWSY
2025-05-28 14:29:30.506556,0.09,DROWSY
2025-05-28 14:29:30.588653,0.06,DROWSY
2025-05-28 14:29:30.648827,0.11,DROWSY
2025-05-28 14:29:30.706564,0.1,DROWSY
2025-05-28 14:29:30.759166,0.09,DROWSY
2025-05-28 14:29:30.814318,0.11,DROWSY
2025-05-28 14:29:30.904722,0.1,DROWSY
2025-05-28 14:29:30.998750,0.11,DROWSY
2025-05-28 14:29:31.088041,0.12,DROWSY
2025-05-28 14:29:31.135313,0.11,DROWSY
2025-05-28 14:29:31.197755,0.13,DROWSY
2025-05-28 14:29:31.252565,0.11,DROWSY
2025-05-28 14:29:31.323940,0.11,DROWSY
2025-05-28 14:29:31.392973,0.13,DROWSY
2025-05-28 14:29:31.491538,0.19,DROWSY
2025-05-28 14:29:31.565495,0.19,DROWSY
2025-05-28 14:29:37.752498,0.13,DROWSY
2025-05-28 14:29:37.801813,0.14,DROWSY
2025-05-28 14:29:37.845193,0.1,DROWSY
2025-05-28 14:29:37.917083,0.13,DROWSY
2025-05-28 14:29:37.998362,0.14,DROWSY
2025-05-28 14:29:38.085724,0.14,DROWSY
2025-05-28 14:29:38.160364,0.16,DROWSY
2025-05-28 14:29:38.230492,0.16,DROWSY
2025-05-28 14:29:38.291428,0.15,DROWSY
2025-05-28 14:29:38.351453,0.16,DROWSY
2025-05-28 14:29:38.452962,0.17,DROWSY
2025-05-28 14:29:38.532540,0.19,DROWSY
2025-05-28 14:29:38.617466,0.18,DROWSY
2025-05-28 14:29:38.681019,0.15,DROWSY
2025-05-28 14:29:38.735106,0.16,DROWSY
2025-05-28 14:29:38.796088,0.15,DROWSY
2025-05-28 14:29:38.882726,0.15,DROWSY
2025-05-28 14:29:38.965199,0.11,DROWSY
2025-05-28 14:29:39.017057,0.14,DROWSY
2025-05-28 14:29:39.080800,0.15,DROWSY
2025-05-28 14:29:39.133811,0.14,DROWSY
2025-05-28 14:29:39.187871,0.15,DROWSY
2025-05-28 14:29:39.264539,0.14,DROWSY
2025-05-28 14:29:39.333486,0.16,DROWSY
2025-05-28 14:29:45.585603,0.08,DROWSY
2025-05-28 14:29:45.628058,0.11,DROWSY
2025-05-28 14:29:45.681621,0.1,DROWSY
2025-05-28 14:29:45.739951,0.11,DROWSY
2025-05-28 14:29:45.791111,0.1,DROWSY
2025-05-28 14:29:45.867173,0.12,DROWSY
2025-05-28 14:29:45.923163,0.11,DROWSY
2025-05-28 14:29:46.031744,0.12,DROWSY
2025-05-28 14:29:46.088428,0.12,DROWSY
2025-05-28 14:29:46.158229,0.13,DROWSY
2025-05-28 14:29:46.231011,0.12,DROWSY
2025-05-28 14:29:46.375244,0.1,DROWSY
2025-05-28 14:29:46.676918,0.12,DROWSY
2025-05-28 14:29:46.816581,0.13,DROWSY
2025-05-28 14:29:46.895230,0.12,DROWSY
2025-05-28 14:29:47.001290,0.11,DROWSY
2025-05-28 14:29:47.090950,0.12,DROWSY
2025-05-28 14:29:47.183097,0.12,DROWSY
2025-05-28 14:29:47.259226,0.12,DROWSY
2025-05-28 14:29:47.325124,0.15,DROWSY
2025-05-28 14:29:47.395011,0.12,DROWSY
2025-05-28 14:29:47.480629,0.14,DROWSY
2025-05-28 14:29:47.540078,0.1,DROWSY
2025-05-28 14:29:47.590487,0.11,DROWSY
2025-05-28 14:29:47.655020,0.12,DROWSY
2025-05-28 14:29:47.724940,0.13,DROWSY
2025-05-28 14:29:47.785907,0.13,DROWSY
2025-05-28 14:29:47.853577,0.12,DROWSY
2025-05-28 14:29:47.928556,0.11,DROWSY
2025-05-28 14:29:48.006030,0.12,DROWSY
2025-05-28 14:29:48.089251,0.12,DROWSY
2025-05-28 14:29:48.157749,0.13,DROWSY
2025-05-28 14:29:48.275443,0.14,DROWSY
2025-05-28 14:29:48.347506,0.12,DROWSY
2025-05-28 14:29:48.407577,0.14,DROWSY
2025-05-28 14:29:48.490359,0.14,DROWSY
2025-05-28 14:29:48.565690,0.13,DROWSY
2025-05-28 14:29:48.649841,0.12,DROWSY
2025-05-28 14:29:48.709480,0.12,DROWSY
2025-05-28 14:29:48.773761,0.12,DROWSY
2025-05-28 14:29:48.829537,0.12,DROWSY
2025-05-28 14:29:48.882468,0.14,DROWSY
2025-05-28 14:29:48.953083,0.14,DROWSY
2025-05-28 14:29:49.038221,0.15,DROWSY
2025-05-28 14:29:49.093328,0.14,DROWSY
2025-05-28 14:29:49.201320,0.13,DROWSY
2025-05-28 14:29:49.307984,0.15,DROWSY
2025-05-28 14:29:49.403514,0.14,DROWSY
2025-05-28 14:29:49.533764,0.14,DROWSY
2025-05-28 14:29:49.580277,0.13,DROWSY
2025-05-28 14:29:49.637951,0.14,DROWSY
2025-05-28 14:29:49.704184,0.12,DROWSY
2025-05-28 14:29:49.824480,0.12,DROWSY
2025-05-28 14:29:49.899116,0.06,DROWSY
2025-05-28 14:29:49.980972,0.06,DROWSY
2025-05-28 14:29:50.036823,0.06,DROWSY
2025-05-28 14:29:50.125828,0.04,DROWSY
2025-05-28 14:29:50.183838,0.07,DROWSY
2025-05-28 14:29:50.252770,0.04,DROWSY
2025-05-28 14:29:50.302478,0.03,DROWSY
2025-05-28 14:29:50.397084,0.05,DROWSY
2025-05-28 14:29:50.487132,0.08,DROWSY
2025-05-28 14:29:50.564893,0.07,DROWSY
2025-05-28 14:29:50.607851,0.06,DROWSY
2025-05-28 14:29:50.680496,0.07,DROWSY
2025-05-28 14:29:50.721934,0.08,DROWSY
2025-05-28 14:29:50.768604,0.08,DROWSY
2025-05-28 14:29:50.837074,0.08,DROWSY
2025-05-28 14:29:50.900897,0.09,DROWSY
2025-05-28 14:29:50.985749,0.07,DROWSY
2025-05-28 14:29:51.041237,0.1,DROWSY
2025-05-28 14:29:51.091364,0.11,DROWSY
2025-05-28 14:29:51.157658,0.1,DROWSY
2025-05-28 14:29:51.225574,0.1,DROWSY
2025-05-28 14:29:51.296877,0.09,DROWSY
2025-05-28 14:29:51.373587,0.09,DROWSY
2025-05-28 14:29:51.522364,0.1,DROWSY
2025-05-28 14:29:51.614167,0.12,DROWSY
2025-05-28 14:29:51.685855,0.1,DROWSY
2025-05-28 14:29:51.748297,0.15,DROWSY
2025-05-28 14:29:51.789946,0.13,DROWSY
2025-05-28 14:29:51.864395,0.13,DROWSY
2025-05-28 14:29:51.922342,0.12,DROWSY
2025-05-28 14:29:51.997684,0.16,DROWSY
2025-05-28 14:29:52.066552,0.12,DROWSY
2025-05-28 14:29:52.132206,0.14,DROWSY
2025-05-28 14:29:52.204147,0.15,DROWSY
2025-05-28 18:14:53.693662,0.15,DROWSY
2025-05-28 18:14:53.729550,0.18,DROWSY
2025-05-28 18:14:53.777476,0.16,DROWSY
2025-05-28 18:14:53.835103,0.16,DROWSY
2025-05-28 18:14:53.880238,0.16,DROWSY
2025-05-28 18:14:53.930703,0.15,DROWSY
2025-05-28 18:14:53.992348,0.16,DROWSY
2025-05-28 18:14:54.039976,0.16,DROWSY
2025-05-28 18:14:54.110133,0.17,DROWSY
2025-05-28 18:14:54.160508,0.17,DROWSY
2025-05-28 18:14:54.221452,0.16,DROWSY
2025-05-28 18:14:54.264286,0.16,DROWSY
2025-05-28 18:14:54.310293,0.17,DROWSY
2025-05-28 18:14:54.354468,0.16,DROWSY
2025-05-28 18:14:54.396889,0.17,DROWSY
2025-05-28 18:14:54.444573,0.16,DROWSY
2025-05-28 18:14:54.498528,0.18,DROWSY
2025-05-28 18:14:54.543761,0.19,DROWSY
2025-05-28 18:14:54.605539,0.18,DROWSY
2025-05-28 18:14:54.656971,0.19,DROWSY
2025-05-28 18:14:54.709745,0.17,DROWSY
2025-05-28 18:14:54.763417,0.19,DROWSY
2025-05-28 18:14:54.843053,0.17,DROWSY
2025-05-28 18:14:55.008580,0.17,DROWSY
2025-05-28 18:14:55.152918,0.19,DROWSY
2025-05-28 18:14:55.225668,0.18,DROWSY
2025-05-28 18:14:55.297437,0.18,DROWSY
2025-05-28 18:14:55.356638,0.18,DROWSY
2025-05-28 18:14:55.410840,0.17,DROWSY
2025-05-28 18:14:55.457013,0.18,DROWSY
2025-05-28 18:14:55.506624,0.18,DROWSY
2025-05-28 18:14:55.547779,0.19,DROWSY
2025-05-28 18:14:55.611607,0.16,DROWSY
2025-05-28 18:14:55.659844,0.17,DROWSY
2025-05-28 18:14:55.709071,0.18,DROWSY
2025-05-28 18:14:55.756676,0.18,DROWSY
2025-05-28 18:14:55.803905,0.18,DROWSY
2025-05-28 18:14:55.853489,0.17,DROWSY
2025-05-28 18:14:55.919722,0.18,DROWSY
2025-05-28 18:14:55.963768,0.19,DROWSY
2025-05-28 18:14:56.011811,0.19,DROWSY
2025-05-28 18:14:56.056390,0.17,DROWSY
2025-05-28 18:14:56.124445,0.17,DROWSY
2025-05-28 18:14:56.174242,0.19,DROWSY
2025-05-28 18:14:56.224010,0.19,DROWSY
2025-05-28 18:14:56.270185,0.19,DROWSY
2025-05-28 18:14:58.332866,0.15,DROWSY
2025-05-28 18:14:58.374223,0.15,DROWSY
2025-05-28 18:14:58.421797,0.15,DROWSY
2025-05-28 18:14:58.475042,0.15,DROWSY
2025-05-28 18:14:58.518226,0.15,DROWSY
2025-05-28 18:14:58.559420,0.13,DROWSY
2025-05-28 18:14:58.621211,0.14,DROWSY
2025-05-28 18:14:58.667628,0.15,DROWSY
2025-05-28 18:14:58.716264,0.14,DROWSY
2025-05-28 18:14:58.758769,0.16,DROWSY
2025-05-28 18:14:58.813486,0.15,DROWSY
2025-05-28 18:14:58.855241,0.16,DROWSY
2025-05-28 18:14:58.906341,0.15,DROWSY
2025-05-28 18:14:58.960958,0.15,DROWSY
2025-05-28 18:14:59.020737,0.15,DROWSY
2025-05-28 18:14:59.070306,0.17,DROWSY
2025-05-28 18:14:59.123030,0.16,DROWSY
2025-05-28 18:14:59.176648,0.17,DROWSY
2025-05-28 18:14:59.239507,0.14,DROWSY
2025-05-28 18:14:59.306424,0.19,DROWSY
2025-05-28 18:14:59.369931,0.17,DROWSY
2025-05-28 18:14:59.460518,0.18,DROWSY
2025-05-28 18:14:59.556996,0.19,DROWSY
2025-05-28 18:14:59.643063,0.16,DROWSY
2025-05-28 18:14:59.708114,0.18,DROWSY
2025-05-28 18:14:59.760025,0.15,DROWSY
2025-05-28 18:14:59.820802,0.17,DROWSY
2025-05-28 18:14:59.873504,0.16,DROWSY
2025-05-28 18:14:59.925945,0.17,DROWSY
2025-05-28 18:14:59.982048,0.17,DROWSY
2025-05-28 18:15:00.068262,0.15,DROWSY
2025-05-28 18:15:00.142513,0.16,DROWSY
2025-05-28 18:15:00.219712,0.16,DROWSY
2025-05-28 18:15:00.275264,0.16,DROWSY
2025-05-28 18:15:00.330572,0.15,DROWSY
2025-05-28 18:15:00.387931,0.13,DROWSY
2025-05-28 18:15:00.447828,0.14,DROWSY
2025-05-28 18:15:00.510043,0.13,DROWSY
2025-05-28 18:15:00.574140,0.11,DROWSY
2025-05-28 18:15:00.640094,0.1,DROWSY
2025-05-28 18:15:00.700794,0.09,DROWSY
2025-05-28 18:15:00.742122,0.09,DROWSY
2025-05-28 18:15:00.796682,0.09,DROWSY
2025-05-28 18:15:00.850408,0.11,DROWSY
2025-05-28 18:15:00.901259,0.12,DROWSY
2025-05-28 18:15:00.955770,0.11,DROWSY
2025-05-28 18:15:01.020199,0.13,DROWSY
2025-05-28 18:15:01.073072,0.12,DROWSY
2025-05-28 18:15:01.151373,0.11,DROWSY
2025-05-28 18:15:01.216398,0.12,DROWSY
2025-05-28 18:15:01.261354,0.12,DROWSY
2025-05-28 18:15:01.306541,0.16,DROWSY
2025-05-28 18:15:01.349696,0.13,DROWSY
2025-05-28 18:15:01.402551,0.11,DROWSY
2025-05-28 18:15:01.440018,0.14,DROWSY
2025-05-28 18:15:01.485412,0.15,DROWSY
2025-05-28 18:15:01.531471,0.14,DROWSY
2025-05-28 18:15:01.574054,0.13,DROWSY
2025-05-28 18:15:01.623152,0.17,DROWSY
2025-05-28 18:15:01.683471,0.15,DROWSY
2025-05-28 18:15:01.726901,0.13,DROWSY
2025-05-28 18:15:01.771773,0.12,DROWSY
2025-05-28 18:15:01.815819,0.16,DROWSY
2025-05-28 18:15:01.857448,0.11,DROWSY
2025-05-28 18:15:01.910132,0.1,DROWSY
2025-05-28 18:15:01.963275,0.07,DROWSY
2025-05-28 18:15:02.050843,0.08,DROWSY
2025-05-28 18:15:02.114581,0.07,DROWSY
2025-05-28 18:15:02.170698,0.07,DROWSY
2025-05-28 18:15:02.218441,0.08,DROWSY
2025-05-28 18:15:02.263857,0.09,DROWSY
2025-05-28 18:15:02.314330,0.1,DROWSY
2025-05-28 18:15:02.367874,0.11,DROWSY
2025-05-28 18:15:02.412715,0.05,DROWSY
2025-05-28 18:15:02.454084,0.06,DROWSY
2025-05-28 18:15:02.517871,0.06,DROWSY
2025-05-28 18:15:02.566917,0.07,DROWSY
2025-05-28 18:15:02.633946,0.06,DROWSY
2025-05-28 18:15:02.689090,0.08,DROWSY
2025-05-28 18:15:02.753557,0.1,DROWSY
2025-05-28 18:15:02.821001,0.14,DROWSY
2025-05-28 18:15:14.705857,0.04,DROWSY
2025-05-28 18:15:14.737369,0.06,DROWSY
2025-05-28 18:15:14.777812,0.05,DROWSY
2025-05-28 18:15:14.819007,0.08,DROWSY
2025-05-28 18:15:14.857944,0.08,DROWSY
2025-05-28 18:15:14.896861,0.08,DROWSY
2025-05-28 18:15:14.941038,0.06,DROWSY
2025-05-28 18:15:14.994236,0.09,DROWSY
2025-05-28 18:15:15.036737,0.08,DROWSY
2025-05-28 18:15:15.091845,0.07,DROWSY
2025-05-28 18:15:15.142659,0.08,DROWSY
2025-05-28 18:15:15.204983,0.09,DROWSY
2025-05-28 18:15:15.249674,0.08,DROWSY
2025-05-28 18:15:15.306375,0.1,DROWSY
2025-05-28 18:15:15.366767,0.1,DROWSY
2025-05-28 18:15:15.410073,0.1,DROWSY
2025-05-28 18:15:15.450193,0.07,DROWSY
2025-05-28 18:15:15.496413,0.11,DROWSY
2025-05-28 18:15:15.544592,0.08,DROWSY
2025-05-28 18:15:15.605618,0.13,DROWSY
2025-05-28 18:15:15.655019,0.12,DROWSY
2025-05-28 18:15:15.701911,0.1,DROWSY
2025-05-28 18:15:15.741995,0.11,DROWSY
2025-05-28 18:15:15.806114,0.1,DROWSY
2025-05-28 18:15:15.849173,0.09,DROWSY
2025-05-28 18:15:15.893666,0.08,DROWSY
2025-05-28 18:15:15.940824,0.06,DROWSY
2025-05-28 18:15:15.989359,0.09,DROWSY
2025-05-28 18:15:16.032365,0.07,DROWSY
2025-05-28 18:15:16.086553,0.04,DROWSY
2025-05-28 18:15:16.135534,0.04,DROWSY
2025-05-28 18:15:16.191718,0.06,DROWSY
2025-05-28 18:15:16.236492,0.06,DROWSY
2025-05-28 18:15:16.294326,0.06,DROWSY
2025-05-28 18:15:16.346889,0.06,DROWSY
2025-05-28 18:15:16.391342,0.05,DROWSY
2025-05-28 18:15:16.433276,0.06,DROWSY
2025-05-28 18:15:16.484472,0.07,DROWSY
2025-05-28 18:15:16.527923,0.09,DROWSY
2025-05-28 18:15:16.591590,0.06,DROWSY
2025-05-28 18:15:16.634861,0.08,DROWSY
2025-05-28 18:15:16.682469,0.07,DROWSY
2025-05-28 18:15:16.732171,0.05,DROWSY
2025-05-28 18:15:16.773343,0.07,DROWSY
